Level,LevelName,Focus,QuestionID,Type,Gleams,Alicorns,Stakeholder,Question,Grade1,Grade2,Grade3,Grade4,Grade5
L0,Conception (Spark),Resilience,EiR4,EiR,10,0.1,Facilitator (Services),Wrong advice worse than none?,I am gives harmful advice often,I am occasional bad advice,I am generally good advice,I am expert-level guidance,I am legend for transformative advice
L0,Conception (Spark),Resilience,EiR4,EiR,10,0.1,Government/Policy,Missing untraditional founders?,I am only traditional founders,I am mostly traditional; I am some,I am open to non-traditional,I am actively seeks unconventional,I am legend for finding hidden gems
L0,Conception (Spark),Resilience,EiR4,EiR,10,0.1,Influencer/Media,Damaging founder reputation?,I am irresponsible coverage damages,I am sometimes careless coverage,I am generally responsible coverage,I am careful reputation protection,I am legend for ethical journalism
L0,Conception (Spark),Resilience,EiR4,EiR,10,0.1,Mentor,Could overqualify underutilize?,I am yes; I am mismatch common,I am sometimes overqualified,I am good skill matching,I am excellent skill allocation,I am legend for maximizing talent
L0,Conception (Spark),Resilience,EiR4,EiR,10,0.1,Professional (Talent),Equity become worthless risk?,I am likely worthless; I am risky,I am possibly worthless; I am risk,I am reasonable equity value,I am strong equity value likely,I am likely huge return
L0,Conception (Spark),Resilience,EiR5,EiR,10,0.1,Startup (Founder),How market shift change commitment?,I would abandon immediately,I would panic and pivot,I could adapt strategy,I would adapt and continue,I love pivoting; I am thrives
L0,Conception (Spark),Resilience,EiR5,EiR,10,0.1,Investor,Prepared for pivot moments?,I am penalizes pivots; I am rigid,I am tolerates pivots; I am reluctantly,I am allows good pivots,I enable smart pivoting,I am legend for pivot strategy
L0,Conception (Spark),Resilience,EiR5,EiR,10,0.1,Corporate Partner,Genuinely committed or exploring?,I am exploiting us; I am uncommitted,I am semi-committed; I am hesitant,I am genuinely committed,I am deeply committed partnership,I am legend for loyalty
L0,Conception (Spark),Resilience,EiR5,EiR,10,0.1,Enabler (Accelerator),Sustain low graduation rates?,I cannot handle low rates,I am struggles with low rates,I can sustain lower rates,I am comfortable with quality>quantity,I am legend for selective excellence
L0,Conception (Spark),Resilience,EiR5,EiR,10,0.1,Facilitator (Services),Unsustainable without proper pay?,I am completely dependent on pay,I am largely dependent; I am fragile,I am somewhat sustainable,I am well-sustainable model,I am sustainable indefinitely
L0,Conception (Spark),Resilience,EiR5,EiR,10,0.1,Government/Policy,Handle political pressure?,I am immediately bows to politics,I am quickly compromises under pressure,I am resists most political pressure,I am stands firm on values,I am legend for political courage
L0,Conception (Spark),Resilience,EiR5,EiR,10,0.1,Influencer/Media,You lose relevance risk?,I am rapidly losing relevance,I am gradually losing relevance,I am maintaining relevance well,I am constantly growing relevance,I am legend for staying relevant
L0,Conception (Spark),Resilience,EiR5,EiR,10,0.1,Mentor,Step back if not helping?,I am never steps back,I am rarely steps back,I can step back if needed,I am good judgment on stepping,I am legendary wisdom on limits
L0,Conception (Spark),Resilience,EiR5,EiR,10,0.1,Professional (Talent),Financial uncertainty stress?,I cannot handle uncertainty,I am stressed by uncertainty,I can handle uncertainty,I am comfortable with uncertainty,I love uncertainty
L0,Conception (Spark),Resilience,EiR6,EiR,10,0.1,Startup (Founder),Legal/ethical barriers overlooked?,I am multiple critical barriers,I am several barriers overlooked,I am most barriers identified,I am all major barriers known,I am lawyers thoroughly prep
L0,Conception (Spark),Resilience,EiR6,EiR,10,0.1,Investor,Missing founders outside network?,I am totally closed network,I am mostly closed network,I am some network expansion,I am open diverse network,I am legend for diverse sources
L0,Conception (Spark),Resilience,EiR6,EiR,10,0.1,Corporate Partner,Extracting IP without support?,I am yes; I am taking ip unfairly,I am some ip extraction,I am fair ip arrangement,I am supporting ip development,I am founder-friendly ip deals
L0,Conception (Spark),Resilience,EiR6,EiR,10,0.1,Enabler (Accelerator),Barriers for underrepresented?,I am multiple barriers exist,I am some barriers unaddressed,I am trying to remove barriers,I am active barrier removal,I am legend for inclusion
L0,Conception (Spark),Resilience,EiR6,EiR,10,0.1,Facilitator (Services),Clear about disclaimers/risks?,I am vague disclaimers; I am risky,I am basic disclaimers given,I am clear disclaimer provided,I am comprehensive risk disclosure,I am legend for transparency
L0,Conception (Spark),Resilience,EiR6,EiR,10,0.1,Government/Policy,Losing founders to ecosystems?,I am losing many founders,I am losing some founders,I am retaining most founders,I am retaining all founders,I am attracting from elsewhere
L0,Conception (Spark),Resilience,EiR6,EiR,10,0.1,Influencer/Media,Could you lose relevance?,I am yes; I am rapidly irrelevant,I am possibly losing relevance,I am maintaining relevance,I am growing relevance,I am legend for staying current
L0,Conception (Spark),Resilience,EiR6,EiR,10,0.1,Mentor,Could conflicts damage?,I am yes; I am conflicts damage,I am possible conflict damage,I can manage conflicts,I am excellent conflict handling,I am legend for harmony
L0,Conception (Spark),Resilience,EiR6,EiR,10,0.1,Professional (Talent),Could roles constantly shift?,I am yes; I am chaotic roles,I am often shifting roles,I am occasional role changes,I am mostly stable roles,I am crystal clear roles
L0,Conception (Spark),Resilience,EiR7,EiR,10,0.1,Startup (Founder),Could you survive 2 years funding?,I am no; I am impossible to survive,I am no; I would fail quickly,I am possible with extreme,I am definitely survivable,I could thrive on own
L0,Conception (Spark),Resilience,EiR7,EiR,10,0.1,Investor,Can founders support through?,I am disappears in uncertainty,I am limited support given,I am provides some support,I am strong support through,I am legend for crisis support
L0,Conception (Spark),Resilience,EiR7,EiR,10,0.1,Corporate Partner,Can move fast for startups?,I am no; I am too slow,I am slow; I am misaligned pace,I am decent speed; I am reasonable,I am fast decision-making,I am lightning-fast decisions
L0,Conception (Spark),Resilience,EiR7,EiR,10,0.1,Enabler (Accelerator),Financially sustainable ops?,I am not sustainable at all,I am barely sustainable,I am mostly sustainable,I am quite sustainable,I am highly sustainable
L0,Conception (Spark),Resilience,EiR7,EiR,10,0.1,Facilitator (Services),Support founders through doubt?,I am disappears when hardship,I am limited support offered,I am some doubt support,I am strong support through,I am legend for persistence
L0,Conception (Spark),Resilience,EiR7,EiR,10,0.1,Government/Policy,Fund experimentation risk?,I have no funding for risk,I am minimal risk funding,I am some risk funding,I am good risk funding,I am generous risk funding
L0,Conception (Spark),Resilience,EiR7,EiR,10,0.1,Influencer/Media,Handle criticism well?,I am breaks down easily,I am gets defensive often,I can take criticism,I am welcomes criticism,I thrive on criticism
L0,Conception (Spark),Resilience,EiR7,EiR,10,0.1,Mentor,Managing personal energy?,I am burned out visible,I am often exhausted,I am managing energy ok,I am energy well-managed,I am legendary energy/presence
L0,Conception (Spark),Resilience,EiR7,EiR,10,0.1,Professional (Talent),Stress of startup reality?,I cannot handle stress,I am struggles under stress,I handle stress reasonably,I thrive under stress,I love startup intensity
L0,Conception (Spark),Resilience,EiR8,EiR,10,0.1,Startup (Founder),Prevent burnout isolation?,I am burning out already,I am strong burnout risk,I am managing burnout ok,I am preventing burnout well,I am energy sustainable
L0,Conception (Spark),Resilience,EiR8,EiR,10,0.1,Investor,Prevent compassion fatigue?,I am fatigued; I am disconnected,I am some fatigue signs,I am managing fatigue ok,I am good fatigue prevention,I am sustainable compassion
L0,Conception (Spark),Resilience,EiR8,EiR,10,0.1,Corporate Partner,Creating false hope?,I am definitely false hope,I am some false expectations,I am realistic expectations,I am very realistic expectations,I am carefully managed hope
L0,Conception (Spark),Resilience,EiR8,EiR,10,0.1,Enabler (Accelerator),Mentors burning out?,I mentor severely burned,I am some mentor fatigue,I mentor fairly healthy,I am mentor support good,I am legendary mentor care
L0,Conception (Spark),Resilience,EiR8,EiR,10,0.1,Facilitator (Services),Getting burned out?,I am burnout visible,I am burnout risks present,I am managing ok,I am sustainable practice,I am sustainable indefinitely
L0,Conception (Spark),Resilience,EiR8,EiR,10,0.1,Government/Policy,Staff inspired not frustrated?,I am staff frustrated/cynical,I am some staff frustration,I am mostly inspired staff,I am well-inspired staff,I am legendary staff
L0,Conception (Spark),Resilience,EiR8,EiR,10,0.1,Influencer/Media,Burned out from output?,I am burnout evident,I am burnout risk present,I am managing sustainability,I am sustainable output,I am prolific and healthy
L0,Conception (Spark),Resilience,EiR8,EiR,10,0.1,Mentor,Step back if not helping?,I am never steps back,I am rarely steps back,I can step back if needed,I am good judgment on stepping,I am legendary wisdom on limits
L0,Conception (Spark),Resilience,EiR8,EiR,10,0.1,Professional (Talent),Financial uncertainty stress?,I cannot handle uncertainty,I am stressed by uncertainty,I can handle uncertainty,I am comfortable with uncertainty,I love uncertainty
L0,Conception (Spark),Resilience,EiR9,EiR,10,0.1,Startup (Founder),Right reasons or chasing hype?,I am clearly chasing hype,I am mostly hype-driven,I am some authentic; I am some hype,I am authentic motivation,I am pure authentic purpose
L0,Conception (Spark),Resilience,EiR9,EiR,10,0.1,Investor,Setting realistic expectations?,I am unrealistic expectations,I am often unrealistic,I am mostly realistic,I am very realistic promises,I am perfectly honest
L0,Conception (Spark),Resilience,EiR9,EiR,10,0.1,Corporate Partner,Learning from founders?,I have no learning happening,I am minimal learning,I am some learning,I am good learning,I am legend for learning
